SOURCE,TARGET_ECOREGION,TRAIN_ECOREGION,WEIGHTED,MODEL,METRIC,TARGET,SCORE
sentinel,Cascades,Eastern Cascades,weighted,Lasso,rmse,GS_TPA,122.15345100854104
sentinel,Cascades,Eastern Cascades,weighted,Lasso,nrmse,GS_TPA,0.6562243519683578
sentinel,Cascades,Eastern Cascades,weighted,Lasso,mae,GS_TPA,86.67449960330755
sentinel,Cascades,Eastern Cascades,weighted,Lasso,mape,GS_TPA,0.46562677406785047
sentinel,Cascades,Eastern Cascades,weighted,Lasso,bias,GS_TPA,-53.32273609770786
sentinel,Cascades,Eastern Cascades,weighted,Lasso,rel_bias,GS_TPA,0.2864567284181882
sentinel,Coast Range,Eastern Cascades,unweighted,Lasso,rmse,GS_TPA,134.77311841589471
sentinel,Coast Range,Eastern Cascades,unweighted,Lasso,nrmse,GS_TPA,0.7914513155472382
sentinel,Coast Range,Eastern Cascades,unweighted,Lasso,mae,GS_TPA,93.01310254567345
sentinel,Coast Range,Eastern Cascades,unweighted,Lasso,mape,GS_TPA,0.5462168067205713
sentinel,Coast Range,Eastern Cascades,unweighted,Lasso,bias,GS_TPA,-48.971852433916915
sentinel,Coast Range,Eastern Cascades,unweighted,Lasso,rel_bias,GS_TPA,0.28758581450941384
sentinel,Coast Range,Eastern Cascades,weighted,Lasso,rmse,GS_TPA,205.3029068812976
sentinel,Coast Range,Eastern Cascades,weighted,Lasso,nrmse,GS_TPA,1.205635497988981
sentinel,Coast Range,Eastern Cascades,weighted,Lasso,mae,GS_TPA,163.59786175187887
sentinel,Coast Range,Eastern Cascades,weighted,Lasso,mape,GS_TPA,0.9607238032786315
sentinel,Coast Range,Eastern Cascades,weighted,Lasso,bias,GS_TPA,-162.00244039446636
sentinel,Coast Range,Eastern Cascades,weighted,Lasso,rel_bias,GS_TPA,0.9513547366055599
sentinel,Klamath Mountains,Eastern Cascades,unweighted,Lasso,rmse,GS_TPA,111.9903275038255
sentinel,Klamath Mountains,Eastern Cascades,unweighted,Lasso,nrmse,GS_TPA,0.7786487386759078
sentinel,Klamath Mountains,Eastern Cascades,unweighted,Lasso,mae,GS_TPA,85.5225661053984
sentinel,Klamath Mountains,Eastern Cascades,unweighted,Lasso,mape,GS_TPA,0.5946231224658279
sentinel,Klamath Mountains,Eastern Cascades,unweighted,Lasso,bias,GS_TPA,3.5249623031410553
sentinel,Klamath Mountains,Eastern Cascades,unweighted,Lasso,rel_bias,GS_TPA,-0.024508433115593385
sentinel,Klamath Mountains,Eastern Cascades,weighted,Lasso,rmse,GS_TPA,115.78395561563414
sentinel,Klamath Mountains,Eastern Cascades,weighted,Lasso,nrmse,GS_TPA,0.8050251571586947
sentinel,Klamath Mountains,Eastern Cascades,weighted,Lasso,mae,GS_TPA,90.42139152818118
sentinel,Klamath Mountains,Eastern Cascades,weighted,Lasso,mape,GS_TPA,0.6286837803946387
sentinel,Klamath Mountains,Eastern Cascades,weighted,Lasso,bias,GS_TPA,5.791308622081998
sentinel,Klamath Mountains,Eastern Cascades,weighted,Lasso,rel_bias,GS_TPA,-0.040265934160367736
sentinel,North Cascades,Eastern Cascades,unweighted,Lasso,rmse,GS_TPA,125.07419050785674
sentinel,North Cascades,Eastern Cascades,unweighted,Lasso,nrmse,GS_TPA,0.726005977187914
sentinel,North Cascades,Eastern Cascades,unweighted,Lasso,mae,GS_TPA,89.02096126479056
sentinel,North Cascades,Eastern Cascades,unweighted,Lasso,mape,GS_TPA,0.5167313073210886
sentinel,North Cascades,Eastern Cascades,unweighted,Lasso,bias,GS_TPA,-38.78232135499098
sentinel,North Cascades,Eastern Cascades,unweighted,Lasso,rel_bias,GS_TPA,0.2251159651613116
sentinel,North Cascades,Eastern Cascades,weighted,Lasso,rmse,GS_TPA,131.75727989855088
sentinel,North Cascades,Eastern Cascades,weighted,Lasso,nrmse,GS_TPA,0.7647986555496444
sentinel,North Cascades,Eastern Cascades,weighted,Lasso,mae,GS_TPA,94.01033975095062
sentinel,North Cascades,Eastern Cascades,weighted,Lasso,mape,GS_TPA,0.5456926668845348
sentinel,North Cascades,Eastern Cascades,weighted,Lasso,bias,GS_TPA,-42.6811192222931
sentinel,North Cascades,Eastern Cascades,weighted,Lasso,rel_bias,GS_TPA,0.24774693757868677
sentinel,Northern Rockies,Eastern Cascades,unweighted,Lasso,rmse,GS_TPA,93.67162369807879
sentinel,Northern Rockies,Eastern Cascades,unweighted,Lasso,nrmse,GS_TPA,0.8668839211133256
sentinel,Northern Rockies,Eastern Cascades,unweighted,Lasso,mae,GS_TPA,70.32086317099967
sentinel,Northern Rockies,Eastern Cascades,unweighted,Lasso,mape,GS_TPA,0.6507843378293029
sentinel,Northern Rockies,Eastern Cascades,unweighted,Lasso,bias,GS_TPA,1.1325263627309907
sentinel,Northern Rockies,Eastern Cascades,unweighted,Lasso,rel_bias,GS_TPA,-0.010480963768204541
sentinel,Northern Rockies,Eastern Cascades,weighted,Lasso,rmse,GS_TPA,107.70614471717748
sentinel,Northern Rockies,Eastern Cascades,weighted,Lasso,nrmse,GS_TPA,0.9967663778453443
sentinel,Northern Rockies,Eastern Cascades,weighted,Lasso,mae,GS_TPA,76.83077567534399
sentinel,Northern Rockies,Eastern Cascades,weighted,Lasso,mape,GS_TPA,0.7110303147332605
sentinel,Northern Rockies,Eastern Cascades,weighted,Lasso,bias,GS_TPA,-42.34751040071121
sentinel,Northern Rockies,Eastern Cascades,weighted,Lasso,rel_bias,GS_TPA,0.3919049805721346
sentinel,Puget Lowland,Eastern Cascades,unweighted,Lasso,rmse,GS_TPA,140.28751617107045
sentinel,Puget Lowland,Eastern Cascades,unweighted,Lasso,nrmse,GS_TPA,0.732822604107112
sentinel,Puget Lowland,Eastern Cascades,unweighted,Lasso,mae,GS_TPA,98.08843408544944
sentinel,Puget Lowland,Eastern Cascades,unweighted,Lasso,mape,GS_TPA,0.5123864450749394
sentinel,Puget Lowland,Eastern Cascades,unweighted,Lasso,bias,GS_TPA,-66.27815542619099
sentinel,Puget Lowland,Eastern Cascades,unweighted,Lasso,rel_bias,GS_TPA,0.3462184788816807
sentinel,Puget Lowland,Eastern Cascades,weighted,Lasso,rmse,GS_TPA,201.06912028472922
sentinel,Puget Lowland,Eastern Cascades,weighted,Lasso,nrmse,GS_TPA,1.0503286418793045
sentinel,Puget Lowland,Eastern Cascades,weighted,Lasso,mae,GS_TPA,157.53045002329102
sentinel,Puget Lowland,Eastern Cascades,weighted,Lasso,mape,GS_TPA,0.8228948502549607
sentinel,Puget Lowland,Eastern Cascades,weighted,Lasso,bias,GS_TPA,-150.22886534130467
sentinel,Puget Lowland,Eastern Cascades,weighted,Lasso,rel_bias,GS_TPA,0.784753421517731
sentinel,Willamette Valley,Eastern Cascades,unweighted,Lasso,rmse,GS_TPA,83.76537513026747
sentinel,Willamette Valley,Eastern Cascades,unweighted,Lasso,nrmse,GS_TPA,0.5821686879959475
sentinel,Willamette Valley,Eastern Cascades,unweighted,Lasso,mae,GS_TPA,59.22602085155734
sentinel,Willamette Valley,Eastern Cascades,unweighted,Lasso,mape,GS_TPA,0.4116203717914594
sentinel,Willamette Valley,Eastern Cascades,unweighted,Lasso,bias,GS_TPA,-16.58657317126528
sentinel,Willamette Valley,Eastern Cascades,unweighted,Lasso,rel_bias,GS_TPA,0.1152765510385109
sentinel,Willamette Valley,Eastern Cascades,weighted,Lasso,rmse,GS_TPA,90.96903113212758
sentinel,Willamette Valley,Eastern Cascades,weighted,Lasso,nrmse,GS_TPA,0.632234039662494
sentinel,Willamette Valley,Eastern Cascades,weighted,Lasso,mae,GS_TPA,63.39635179138513
sentinel,Willamette Valley,Eastern Cascades,weighted,Lasso,mape,GS_TPA,0.44060413850858815
sentinel,Willamette Valley,Eastern Cascades,weighted,Lasso,bias,GS_TPA,-29.337766889140514
sentinel,Willamette Valley,Eastern Cascades,weighted,Lasso,rel_bias,GS_TPA,0.20389724551487656
sentinel,Blue Mountains,Klamath Mountains,unweighted,Lasso,rmse,GS_TPA,182.72291142952446
sentinel,Blue Mountains,Klamath Mountains,unweighted,Lasso,nrmse,GS_TPA,2.334227640881121
sentinel,Blue Mountains,Klamath Mountains,unweighted,Lasso,mae,GS_TPA,173.08852391877338
sentinel,Blue Mountains,Klamath Mountains,unweighted,Lasso,mape,GS_TPA,2.211151374995171
sentinel,Blue Mountains,Klamath Mountains,unweighted,Lasso,bias,GS_TPA,-173.08852391877338
sentinel,Blue Mountains,Klamath Mountains,unweighted,Lasso,rel_bias,GS_TPA,2.211151374995171
sentinel,Blue Mountains,Klamath Mountains,weighted,Lasso,rmse,GS_TPA,67.63566892133323
sentinel,Blue Mountains,Klamath Mountains,weighted,Lasso,nrmse,GS_TPA,0.8640243671169436
sentinel,Blue Mountains,Klamath Mountains,weighted,Lasso,mae,GS_TPA,46.35102195844938
sentinel,Blue Mountains,Klamath Mountains,weighted,Lasso,mape,GS_TPA,0.5921197062374429
sentinel,Blue Mountains,Klamath Mountains,weighted,Lasso,bias,GS_TPA,-35.63490626278675
sentinel,Blue Mountains,Klamath Mountains,weighted,Lasso,rel_bias,GS_TPA,0.4552247035035166
sentinel,Cascades,Klamath Mountains,unweighted,Lasso,rmse,GS_TPA,173.77654813780984
sentinel,Cascades,Klamath Mountains,unweighted,Lasso,nrmse,GS_TPA,0.9335503970416595
sentinel,Cascades,Klamath Mountains,unweighted,Lasso,mae,GS_TPA,133.06837432438255
sentinel,Cascades,Klamath Mountains,unweighted,Lasso,mape,GS_TPA,0.714860750863233
sentinel,Cascades,Klamath Mountains,unweighted,Lasso,bias,GS_TPA,-121.07316104075194
sentinel,Cascades,Klamath Mountains,unweighted,Lasso,rel_bias,GS_TPA,0.6504208926457001
sentinel,Cascades,Klamath Mountains,weighted,Lasso,rmse,GS_TPA,105.53760442285918
sentinel,Cascades,Klamath Mountains,weighted,Lasso,nrmse,GS_TPA,0.5669618459313213
sentinel,Cascades,Klamath Mountains,weighted,Lasso,mae,GS_TPA,82.5078218748476
sentinel,Cascades,Klamath Mountains,weighted,Lasso,mape,GS_TPA,0.4432428350989183
sentinel,Cascades,Klamath Mountains,weighted,Lasso,bias,GS_TPA,22.256117571819498
sentinel,Cascades,Klamath Mountains,weighted,Lasso,rel_bias,GS_TPA,-0.11956278116021167
sentinel,Coast Range,Klamath Mountains,unweighted,Lasso,rmse,GS_TPA,143.90316833979864
sentinel,Coast Range,Klamath Mountains,unweighted,Lasso,nrmse,GS_TPA,0.8450672747846518
sentinel,Coast Range,Klamath Mountains,unweighted,Lasso,mae,GS_TPA,103.14579609090114
sentinel,Coast Range,Klamath Mountains,unweighted,Lasso,mape,GS_TPA,0.6057207621878632
sentinel,Coast Range,Klamath Mountains,unweighted,Lasso,bias,GS_TPA,-66.88865006994497
sentinel,Coast Range,Klamath Mountains,unweighted,Lasso,rel_bias,GS_TPA,0.3928017004820848
sentinel,Coast Range,Klamath Mountains,weighted,Lasso,rmse,GS_TPA,137.60503642381138
sentinel,Coast Range,Klamath Mountains,weighted,Lasso,nrmse,GS_TPA,0.8080816737316581
sentinel,Coast Range,Klamath Mountains,weighted,Lasso,mae,GS_TPA,114.69511477536842
sentinel,Coast Range,Klamath Mountains,weighted,Lasso,mape,GS_TPA,0.6735438086079119
sentinel,Coast Range,Klamath Mountains,weighted,Lasso,bias,GS_TPA,73.96413934528015
sentinel,Coast Range,Klamath Mountains,weighted,Lasso,rel_bias,GS_TPA,-0.43435231058093043
sentinel,Eastern Cascades,Klamath Mountains,unweighted,Lasso,rmse,GS_TPA,182.4796798064009
sentinel,Eastern Cascades,Klamath Mountains,unweighted,Lasso,nrmse,GS_TPA,1.5639396796944587
sentinel,Eastern Cascades,Klamath Mountains,unweighted,Lasso,mae,GS_TPA,157.47179426231776
sentinel,Eastern Cascades,Klamath Mountains,unweighted,Lasso,mape,GS_TPA,1.3496099277508828
sentinel,Eastern Cascades,Klamath Mountains,unweighted,Lasso,bias,GS_TPA,-157.08853994525637
sentinel,Eastern Cascades,Klamath Mountains,unweighted,Lasso,rel_bias,GS_TPA,1.3463252517009117
sentinel,Eastern Cascades,Klamath Mountains,weighted,Lasso,rmse,GS_TPA,88.9123703794153
sentinel,Eastern Cascades,Klamath Mountains,weighted,Lasso,nrmse,GS_TPA,0.7620222931100311
sentinel,Eastern Cascades,Klamath Mountains,weighted,Lasso,mae,GS_TPA,72.73160466766494
sentinel,Eastern Cascades,Klamath Mountains,weighted,Lasso,mape,GS_TPA,0.6233452548157197
sentinel,Eastern Cascades,Klamath Mountains,weighted,Lasso,bias,GS_TPA,34.16361696578585
sentinel,Eastern Cascades,Klamath Mountains,weighted,Lasso,rel_bias,GS_TPA,-0.2927988268686184
sentinel,North Cascades,Klamath Mountains,unweighted,Lasso,rmse,GS_TPA,255.27920897429945
sentinel,North Cascades,Klamath Mountains,unweighted,Lasso,nrmse,GS_TPA,1.4817943719212152
sentinel,North Cascades,Klamath Mountains,unweighted,Lasso,mae,GS_TPA,228.27214124960628
sentinel,North Cascades,Klamath Mountains,unweighted,Lasso,mape,GS_TPA,1.325029075141506
sentinel,North Cascades,Klamath Mountains,unweighted,Lasso,bias,GS_TPA,-228.1883811788656
sentinel,North Cascades,Klamath Mountains,unweighted,Lasso,rel_bias,GS_TPA,1.3245428812132423
sentinel,North Cascades,Klamath Mountains,weighted,Lasso,rmse,GS_TPA,146.14794201240304
sentinel,North Cascades,Klamath Mountains,weighted,Lasso,nrmse,GS_TPA,0.8483307309356694
sentinel,North Cascades,Klamath Mountains,weighted,Lasso,mae,GS_TPA,128.5677627416426
sentinel,North Cascades,Klamath Mountains,weighted,Lasso,mape,GS_TPA,0.7462847758206899
sentinel,North Cascades,Klamath Mountains,weighted,Lasso,bias,GS_TPA,98.86635640950746
sentinel,North Cascades,Klamath Mountains,weighted,Lasso,rel_bias,GS_TPA,-0.5738799140305787
sentinel,Northern Rockies,Klamath Mountains,unweighted,Lasso,rmse,GS_TPA,286.14698251685775
sentinel,Northern Rockies,Klamath Mountains,unweighted,Lasso,nrmse,GS_TPA,2.648146881904082
sentinel,Northern Rockies,Klamath Mountains,unweighted,Lasso,mae,GS_TPA,270.6520026885582
sentinel,Northern Rockies,Klamath Mountains,unweighted,Lasso,mape,GS_TPA,2.5047486109995103
sentinel,Northern Rockies,Klamath Mountains,unweighted,Lasso,bias,GS_TPA,-270.6520026885582
sentinel,Northern Rockies,Klamath Mountains,unweighted,Lasso,rel_bias,GS_TPA,2.5047486109995103
sentinel,Northern Rockies,Klamath Mountains,weighted,Lasso,rmse,GS_TPA,262.2511676764432
sentinel,Northern Rockies,Klamath Mountains,weighted,Lasso,nrmse,GS_TPA,2.42700309417788
sentinel,Northern Rockies,Klamath Mountains,weighted,Lasso,mae,GS_TPA,248.44775769944607
sentinel,Northern Rockies,Klamath Mountains,weighted,Lasso,mape,GS_TPA,2.2992594542879328
sentinel,Northern Rockies,Klamath Mountains,weighted,Lasso,bias,GS_TPA,248.30436053698756
sentinel,Northern Rockies,Klamath Mountains,weighted,Lasso,rel_bias,GS_TPA,-2.2979323854322757
sentinel,Puget Lowland,Klamath Mountains,unweighted,Lasso,rmse,GS_TPA,207.53643581799417
sentinel,Puget Lowland,Klamath Mountains,unweighted,Lasso,nrmse,GS_TPA,1.0841120827728639
sentinel,Puget Lowland,Klamath Mountains,unweighted,Lasso,mae,GS_TPA,167.567834691697
sentinel,Puget Lowland,Klamath Mountains,unweighted,Lasso,mape,GS_TPA,0.8753273301497249
sentinel,Puget Lowland,Klamath Mountains,unweighted,Lasso,bias,GS_TPA,-167.3732622314062
sentinel,Puget Lowland,Klamath Mountains,unweighted,Lasso,rel_bias,GS_TPA,0.8743109382359643
sentinel,Puget Lowland,Klamath Mountains,weighted,Lasso,rmse,GS_TPA,165.26171922594327
sentinel,Puget Lowland,Klamath Mountains,weighted,Lasso,nrmse,GS_TPA,0.863280830310605
sentinel,Puget Lowland,Klamath Mountains,weighted,Lasso,mae,GS_TPA,143.42342313270564
sentinel,Puget Lowland,Klamath Mountains,weighted,Lasso,mape,GS_TPA,0.7492037017883967
sentinel,Puget Lowland,Klamath Mountains,weighted,Lasso,bias,GS_TPA,108.94562966694514
sentinel,Puget Lowland,Klamath Mountains,weighted,Lasso,rel_bias,GS_TPA,-0.5691013870490325
sentinel,Willamette Valley,Klamath Mountains,unweighted,Lasso,rmse,GS_TPA,85.64192830301276
sentinel,Willamette Valley,Klamath Mountains,unweighted,Lasso,nrmse,GS_TPA,0.5952107175556887
sentinel,Willamette Valley,Klamath Mountains,unweighted,Lasso,mae,GS_TPA,59.30379665365997
sentinel,Willamette Valley,Klamath Mountains,unweighted,Lasso,mape,GS_TPA,0.412160912994761
sentinel,Willamette Valley,Klamath Mountains,unweighted,Lasso,bias,GS_TPA,-23.337221772219316
sentinel,Willamette Valley,Klamath Mountains,unweighted,Lasso,rel_bias,GS_TPA,0.16219350488760828
sentinel,Willamette Valley,Klamath Mountains,weighted,Lasso,rmse,GS_TPA,82.86126758754172
sentinel,Willamette Valley,Klamath Mountains,weighted,Lasso,nrmse,GS_TPA,0.5758851477964635
sentinel,Willamette Valley,Klamath Mountains,weighted,Lasso,mae,GS_TPA,64.91714058467964
sentinel,Willamette Valley,Klamath Mountains,weighted,Lasso,mape,GS_TPA,0.45117360847316895
sentinel,Willamette Valley,Klamath Mountains,weighted,Lasso,bias,GS_TPA,12.984011647511162
sentinel,Willamette Valley,Klamath Mountains,weighted,Lasso,rel_bias,GS_TPA,-0.09023877722747013
sentinel,Blue Mountains,North Cascades,unweighted,Lasso,rmse,GS_TPA,89.91899035954998
sentinel,Blue Mountains,North Cascades,unweighted,Lasso,nrmse,GS_TPA,1.1486867798641602
sentinel,Blue Mountains,North Cascades,unweighted,Lasso,mae,GS_TPA,74.4149411040373
sentinel,Blue Mountains,North Cascades,unweighted,Lasso,mape,GS_TPA,0.9506274339689499
sentinel,Blue Mountains,North Cascades,unweighted,Lasso,bias,GS_TPA,60.95888995580687
sentinel,Blue Mountains,North Cascades,unweighted,Lasso,rel_bias,GS_TPA,-0.778730618831872
sentinel,Blue Mountains,North Cascades,weighted,Lasso,rmse,GS_TPA,75.92214722649385
sentinel,Blue Mountains,North Cascades,weighted,Lasso,nrmse,GS_TPA,0.9698815174553564
sentinel,Blue Mountains,North Cascades,weighted,Lasso,mae,GS_TPA,55.32726863773535
sentinel,Blue Mountains,North Cascades,weighted,Lasso,mape,GS_TPA,0.7067884302974689
sentinel,Blue Mountains,North Cascades,weighted,Lasso,bias,GS_TPA,-52.44778032838815
sentinel,Blue Mountains,North Cascades,weighted,Lasso,rel_bias,GS_TPA,0.6700038741042259
sentinel,Cascades,North Cascades,unweighted,Lasso,rmse,GS_TPA,124.14905793280052
sentinel,Cascades,North Cascades,unweighted,Lasso,nrmse,GS_TPA,0.6669450139704831
sentinel,Cascades,North Cascades,unweighted,Lasso,mae,GS_TPA,104.38011042147156
sentinel,Cascades,North Cascades,unweighted,Lasso,mape,GS_TPA,0.5607436364194611
sentinel,Cascades,North Cascades,unweighted,Lasso,bias,GS_TPA,64.46664153760432
sentinel,Cascades,North Cascades,unweighted,Lasso,rel_bias,GS_TPA,-0.3463232493008556
sentinel,Cascades,North Cascades,weighted,Lasso,rmse,GS_TPA,116.93320980253772
sentinel,Cascades,North Cascades,weighted,Lasso,nrmse,GS_TPA,0.6281805318859557
sentinel,Cascades,North Cascades,weighted,Lasso,mae,GS_TPA,96.36237083062628
sentinel,Cascades,North Cascades,weighted,Lasso,mape,GS_TPA,0.5176712882883747
sentinel,Cascades,North Cascades,weighted,Lasso,bias,GS_TPA,39.264922064317574
sentinel,Cascades,North Cascades,weighted,Lasso,rel_bias,GS_TPA,-0.2109363085856924
sentinel,Coast Range,North Cascades,unweighted,Lasso,rmse,GS_TPA,128.39438546469646
sentinel,Coast Range,North Cascades,unweighted,Lasso,nrmse,GS_TPA,0.7539923872009237
sentinel,Coast Range,North Cascades,unweighted,Lasso,mae,GS_TPA,108.03913444979632
sentinel,Coast Range,North Cascades,unweighted,Lasso,mape,GS_TPA,0.6344567529187017
sentinel,Coast Range,North Cascades,unweighted,Lasso,bias,GS_TPA,63.711213562225275
sentinel,Coast Range,North Cascades,unweighted,Lasso,rel_bias,GS_TPA,-0.3741422947069492
sentinel,Coast Range,North Cascades,weighted,Lasso,rmse,GS_TPA,164.16884907785578
sentinel,Coast Range,North Cascades,weighted,Lasso,nrmse,GS_TPA,0.9640769101564488
sentinel,Coast Range,North Cascades,weighted,Lasso,mae,GS_TPA,141.86386509529092
sentinel,Coast Range,North Cascades,weighted,Lasso,mape,GS_TPA,0.8330915243187115
sentinel,Coast Range,North Cascades,weighted,Lasso,bias,GS_TPA,106.97659309783477
sentinel,Coast Range,North Cascades,weighted,Lasso,rel_bias,GS_TPA,-0.6282170089644346
sentinel,Eastern Cascades,North Cascades,unweighted,Lasso,rmse,GS_TPA,100.88039369426454
sentinel,Eastern Cascades,North Cascades,unweighted,Lasso,nrmse,GS_TPA,0.8645940784696884
sentinel,Eastern Cascades,North Cascades,unweighted,Lasso,mae,GS_TPA,84.71338440409941
sentinel,Eastern Cascades,North Cascades,unweighted,Lasso,mape,GS_TPA,0.7260349394044341
sentinel,Eastern Cascades,North Cascades,unweighted,Lasso,bias,GS_TPA,51.62207767925674
sentinel,Eastern Cascades,North Cascades,unweighted,Lasso,rel_bias,GS_TPA,-0.4424263332581063
sentinel,Eastern Cascades,North Cascades,weighted,Lasso,rmse,GS_TPA,78.74688543791225
sentinel,Eastern Cascades,North Cascades,weighted,Lasso,nrmse,GS_TPA,0.6748991390129827
sentinel,Eastern Cascades,North Cascades,weighted,Lasso,mae,GS_TPA,57.636463793033634
sentinel,Eastern Cascades,North Cascades,weighted,Lasso,mape,GS_TPA,0.4939725498139351
sentinel,Eastern Cascades,North Cascades,weighted,Lasso,bias,GS_TPA,0.4591478277435303
sentinel,Eastern Cascades,North Cascades,weighted,Lasso,rel_bias,GS_TPA,-0.0039351203784194445
sentinel,Klamath Mountains,North Cascades,unweighted,Lasso,rmse,GS_TPA,147.98945350872438
sentinel,Klamath Mountains,North Cascades,unweighted,Lasso,nrmse,GS_TPA,1.0289442300985228
sentinel,Klamath Mountains,North Cascades,unweighted,Lasso,mae,GS_TPA,128.3257413938218
sentinel,Klamath Mountains,North Cascades,unweighted,Lasso,mape,GS_TPA,0.8922259529291658
sentinel,Klamath Mountains,North Cascades,unweighted,Lasso,bias,GS_TPA,102.44437492171703
sentinel,Klamath Mountains,North Cascades,unweighted,Lasso,rel_bias,GS_TPA,-0.7122774358750933
sentinel,Klamath Mountains,North Cascades,weighted,Lasso,rmse,GS_TPA,163.11739417473402
sentinel,Klamath Mountains,North Cascades,weighted,Lasso,nrmse,GS_TPA,1.1341260987554387
sentinel,Klamath Mountains,North Cascades,weighted,Lasso,mae,GS_TPA,145.03964967621596
sentinel,Klamath Mountains,North Cascades,weighted,Lasso,mape,GS_TPA,1.008434771070058
sentinel,Klamath Mountains,North Cascades,weighted,Lasso,bias,GS_TPA,123.80721734555694
sentinel,Klamath Mountains,North Cascades,weighted,Lasso,rel_bias,GS_TPA,-0.8608094625118304
sentinel,Northern Rockies,North Cascades,unweighted,Lasso,rmse,GS_TPA,87.61195130575923
