uuid,lidar_year,num_returns,strat0_return-proportion,strat1_return-proportion,strat2_return-proportion,strat3_return-proportion,strat4_return-proportion,strat5_return-proportion,skewness,kurtosis,strat0_intensity-median,strat1_intensity-median,strat2_intensity-median,strat3_intensity-median,strat4_intensity-median,strat5_intensity-median,height_05-percentile,height_25-percentile,height_50-percentile,height_75-percentile,height_95_percentile,height_max,cover,lidar_acq,potential_volume,stddev_height,surface_area_ratio,surface_volume,surface_volume_ratio,aspect,elevation,overall_curvature,plan_curvature,profile_curvature,slope,solar_radiation_index
aef73d5b,2014,9890,0.071587,0.039636000000000005,0.026593,0.208291,0.425379,0.210313,-0.781419,2.5771319999999998,35.5,66.0,58.0,46.0,62.0,100.0,0.0,15.37,23.950001,29.18,33.66,38.57,88.877654,willapa-delivery2_2014,3537.5,3.627827644348145,3.366754531860352,2858.4033203125,0.8083615303039551,293.1301574707031,432.4791870117188,0.8277999758720398,-0.15860000252723694,0.6360499858856201,5.34434986114502,1.646399974822998
aef89b1f,2016,38234,0.051028,0.047837,0.012685,0.06915299999999999,0.156118,0.6536069999999999,-1.028681,3.1324099999999997,16278.0,12766.0,10151.5,7145.0,10586.5,18346.5,0.14,25.5,34.599998,40.34,46.700001,54.77,90.113512,mt-adams_2016,4966.0,6.545847892761231,5.011781215667725,4084.710205078125,0.7784079909324646,193.4039459228516,503.9736022949219,-0.419700026512146,0.341949999332428,-1.0499500036239624,5.476550102233887,1.7064499855041504
aefc2c9a,2006,1242,0.318035,0.085346,0.202093,0.239936,0.011272,0.0,0.744306,2.3865060000000002,38.0,33.5,28.0,27.0,28.0,-9999.0,0.0,0.0,3.955,10.05,16.379,23.059999,59.661836,ahtanum_2006,1801.0,4.809576988220215,4.1822171211242685,585.0996704101562,0.31400200724601746,254.3773498535156,1849.116943359375,2.6390001773834233,-1.4586000442504885,1.394550085067749,3.879199981689453,1.698799967765808
af3e3db6,2016,34463,0.029742,0.0056,0.01593,0.363723,0.555872,0.024287,-1.217216,5.522444,6333.0,5055.0,4378.0,5507.0,9881.0,14819.0,9.251,17.66,20.950001,23.92,28.290001,36.009998,96.465775,wa-western_2016,3088.5,3.0912079811096187,2.9816379547119136,2438.563232421875,0.7451729774475098,178.18734741210938,756.552734375,4.0373497009277335,-1.5955500602722168,1.62785005569458,15.659199714660645,1.8440499305725095
af446fb1,2011,2925,0.882393,0.103932,0.0,0.0,0.0,0.0,7.275484,63.394925,128.0,113.0,25.5,-9999.0,-9999.0,-9999.0,0.0,0.0,0.0,0.0,0.26,3.27,1.367521,pierce_2011,136.0,0.19371800124645236,1.0495989322662354,5.170940399169922,0.03983549773693085,34.172298431396484,679.7677001953125,-0.08795000612735747,0.0861000046133995,0.05749998986721039,13.048999786376953,1.523750066757202
af4e8eb2,2006,877,0.019384,0.006842,0.004561,0.055872000000000005,0.77081,0.142531,-1.898418,9.60402,5.0,6.0,-9999.0,4.0,8.0,7.0,15.823999,23.389999,25.17,27.67,33.341999,37.0,97.377423,north-puget_2006,3096.439697265625,3.055610656738281,2.9555110931396484,2486.841796875,0.7905000448226929,114.2832489013672,437.06585693359375,11.994699478149414,-6.848100185394287,4.698100090026856,30.25254821777344,1.600749969482422
af4e8eb2,2013,4549,0.324467,0.160695,0.01319,0.119367,0.242031,0.121785,0.374537,1.468165,126.0,110.0,108.0,4.0,12.0,57.5,0.0,0.0,2.25,25.549999,33.27,38.689999,51.483843,bellingham_2013,3069.0,8.858488082885742,3.806614875793457,694.9693603515625,0.21085649728775024,179.5740966796875,414.4615478515625,0.6659500002861023,-0.3308500051498413,0.1973000019788742,10.621200561523438,1.777250051498413
af5c7826,2014,10191,0.188205,0.073692,0.342459,0.181336,0.0,0.0,0.346999,2.105213,77.0,56.0,30.0,47.0,49.0,-9999.0,0.0,1.075,5.33,8.86,13.24,18.41,73.810225,lane-county_2014,1575.5,4.1345558166503915,4.18817949295044,645.466796875,0.403716504573822,130.32989501953122,755.5677490234375,-1.2073500156402588,0.7860499620437622,-0.19999998807907104,14.227299690246582,1.7986500263214111
af6b19b3,2012,6820,0.132551,0.054399,0.045455,0.373607,0.37566,0.007918000000000001,-0.5211720000000001,2.1149009999999997,65.0,51.0,22.0,30.0,65.0,99.5,0.0,10.39,17.384998,22.4825,27.6905,32.0,81.304985,hoh-river_2012,2994.0,7.273550033569336,5.3721442222595215,1924.1004638671875,0.6481699943542479,197.1699066162109,226.5641021728516,-3.3256499767303467,0.6209999918937683,-2.1400499343872066,17.073049545288086,1.675800085067749
af8df19d,2012,5331,0.065841,0.033952,0.059276,0.03958,0.060026,0.6799850000000001,-0.774343,2.03795,5.0,5.0,4.0,4.0,4.0,5.0,0.0,15.559999,40.91,47.950001,52.260002,56.580002,90.020634,chehalis_2012,5446.5,12.346076965332033,10.46435546875,4080.701171875,0.7624030113220215,340.61260986328125,58.5468978881836,1.7753499746322632,-0.9630000591278076,1.2304999828338623,9.073699951171877,1.565850019454956
afa1a612,2015,20363,0.606885,0.023327,0.119039,0.133428,0.019938,0.0,1.56053,4.293172,26.0,25.0,106.0,81.5,61.0,-9999.0,0.0,0.0,0.0,5.895,17.729,22.82,36.978834,four-rivers_2014-2015,1572.5,4.497744083404541,2.67331600189209,270.289794921875,0.1851629912853241,101.58625030517578,1316.460205078125,-0.2285999953746796,0.038850001990795135,-0.15289999544620514,1.5508499145507812,1.7124500274658203
afa80877,2008,3825,0.035556,0.031111,0.100915,0.056209,0.075294,0.6261439999999999,-0.283116,1.540777,21.0,43.0,55.5,59.5,33.0,48.0,0.44,11.7,49.459999,63.950001,74.190002,81.279999,93.333333,or-south-coast_2008,7983.5,13.672039031982422,7.603818416595459,4716.2568359375,0.5898990035057068,201.06539916992188,246.0823974609375,-2.278600215911865,2.563950061798096,-0.4378001689910889,17.98455047607422,1.6073999404907229
afb4c2f3,2002,444,1.0,0.0,0.0,0.0,0.0,0.0,-1.#IND00,-1.#IND00,0.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,clallam-county_2001-2002,0.0,0.0,1.0,0.0,,316.8673095703125,455.3568115234375,-0.8977000117301941,0.4526999890804291,-0.4426000118255615,8.901599884033203,1.6061999797821045
afbd49c8,2006,2420,0.759091,0.095041,0.08843,0.018595,0.0,0.0,2.647383,9.115411,33.0,33.0,22.5,23.0,34.0,-9999.0,0.0,0.0,0.0,0.14,7.901,14.28,14.586777,ahtanum_2006,959.0,1.1450350284576416,1.3633229732513428,34.36014175415039,0.08547999709844589,201.73239135742188,1341.3076171875,0.13644999265670776,-0.06644999980926514,0.07380000501871109,24.434749603271484,1.9049999713897705
afc18aad,2006,2795,0.810376,0.06404299999999999,0.048301,0.038998000000000005,0.0,0.0,3.3284160000000003,13.820863000000001,35.0,32.0,21.0,13.0,14.0,-9999.0,0.0,0.0,0.0,0.07,8.763,19.219999,12.55814,ahtanum_2006,1250.0,2.812049150466919,2.0231065750122066,118.9399185180664,0.08689799904823302,154.39404296875,1685.622802734375,-0.6344499588012695,0.31679999828338623,-0.24799999594688416,16.274700164794922,1.8377000093460083
afca7f12,2012,15693,0.07710399999999999,0.02568,0.141592,0.679794,0.031543,0.0,-0.694649,2.8188299999999997,10.0,9.0,11.0,45.0,97.0,-9999.0,0.0,9.29,13.01,15.84,19.323999,25.0,89.721532,rogue-river_2012,2019.0,2.286529064178467,2.245424509048462,1463.2113037109375,0.6937184929847717,292.1355895996094,759.3032836914062,0.9330000281333924,-1.0542000532150269,-0.21889999508857727,31.01479911804199,1.5477999448776243
afca7f12,2013,8666,0.101777,0.056427,0.19513,0.0,0.0,0.0,-0.550981,2.553293,16.0,9.0,83.0,102.0,-9999.0,-9999.0,0.0,2.54,3.86,4.79,5.95,7.8,84.179552,big-windy_2013,620.0,0.7255070209503174,1.2528414726257324,440.4683227539063,0.6876540184020996,279.42379760742193,232.0258026123047,-0.04399999976158142,-0.4639999866485596,-0.5264999866485596,10.821599960327148,1.6813000440597534
afca7f12,2015,7651,0.109397,0.041694,0.149784,0.600967,0.051366,0.0,-0.398979,2.345256,49.0,49.0,50.0,33.0,26.0,-9999.0,0.0,7.445,12.41,15.635,20.07,26.440001,84.89086400000002,big-windy_2015,2007.0,2.477854013442993,2.4652984142303467,1470.75390625,0.6867870092391968,286.07958984375,739.7852783203125,1.1734000444412231,-3.9030001163482666,-0.4244999885559082,32.855899810791016,1.4795999526977541
afca7f12,2017,16335,0.116804,0.032997000000000005,0.17740999999999998,0.55378,0.046097000000000006,0.0,-0.26219899999999996,2.199761,5011.0,5266.0,5283.0,8586.0,21265.0,-9999.0,0.0,6.2,11.78,15.44,19.870001,27.25,85.019896,big-windy_2017,2159.5,2.39740252494812,2.2986645698547363,1567.385498046875,0.676242470741272,274.6854858398437,755.5657958984375,0.9760000109672546,-1.3221999406814575,-0.1037999987602234,28.298999786376953,1.6207000017166138
afd47cb2,2006,846,0.496454,0.100473,0.086288,0.20331,0.048463,0.0,1.188122,3.121081,31.0,29.0,19.0,16.0,18.0,-9999.0,0.0,0.0,0.155,10.08,19.702499,25.959999,40.307329,ahtanum_2006,2087.0,5.079648017883301,2.946260929107666,341.94586181640625,0.1638460010290146,45.833251953125,1688.654052734375,-0.3892999887466431,0.8907500505447388,-0.5104000568389893,11.757049560546875,1.5606999397277832
afe24b72,2008,4540,0.042511,0.072687,0.008811,0.047357,0.467181,0.296476,-0.9391,2.763207,17.0,18.5,17.0,7.5,16.0,52.0,0.25,20.797501,26.639999,30.719999,37.810501,45.5,88.480176,or-south-coast_2008,4214.0,4.538715362548828,3.258927822113037,3177.865478515625,0.7648789882659912,178.13424682617188,264.33590698242193,4.509999752044678,-1.9413499832153318,2.6511001586914062,29.64665031433105,1.6817500591278076
afe5d15b,2014,9053,0.034132,0.026952,0.276483,0.379985,0.08152000000000001,0.083619,1.327672,4.546604,34.0,119.5,171.0,181.0,145.0,175.0,0.8,6.22,10.63,16.559998999999998,36.262001,44.700001,93.891528,lane-county_2014,3495.0,5.877213954925537,5.4527249336242685,1614.266845703125,0.4429700076580048,30.08270072937012,890.9033203125,-3.6013998985290527,1.3481999635696411,0.3849000036716461,39.94039916992188,1.1385999917984009
afe642a2,2015,12024,0.152528,0.03152,0.035679,0.220559,0.5424979999999999,0.0076510000000000015,-0.8377690000000001,2.267319,44.0,24.0,16.0,16.0,86.0,164.0,0.0,11.3575,21.014999,24.59,27.75,32.32,81.59514300000002,klickitat_2015,3047.0,2.8393592834472656,2.8335659503936768,2466.53125,0.8112349510192871,51.929100036621094,985.1016845703124,-0.15154999494552612,0.3928999900817871,-0.13040000200271604,6.046950340270996,1.6461999416351318
afecb5ca,2008,5660,0.018728,0.021908,0.021908,0.025618,0.063074,0.773145,-1.091327,3.033055,37.5,47.0,24.5,40.0,20.0,33.0,1.87,32.035,44.349998,50.950001,56.959999,62.77,95.936396,or-south-coast_2008,5810.0,10.738627433776855,7.008868217468263,4168.63818359375,0.734736979007721,99.1168975830078,193.0224914550781,-1.6920499801635742,1.1938999891281128,-1.491000056266785,28.55574989318848,1.708299994468689
afefc47c,2012,11556,0.049585,0.032797,0.179647,0.079439,0.15334,0.303738,0.318947,1.589065,54.0,55.0,51.0,43.0,38.0,60.0,0.15,4.53,17.620001000000006,32.672501000000004,43.627499,47.389999,91.761855,rogue-river_2012,4107.0,10.590649604797363,6.281264305114746,1962.6845703125,0.4991360008716583,266.3842163085937,711.35498046875,0.18050000071525574,-0.10484999418258667,0.2535499930381775,20.46889877319336,1.7111999988555908
b008da37,2016,16618,0.024492,0.01354,0.018835,0.174931,0.364364,0.384764,-0.8339700000000001,3.253014,12867.0,10720.0,9838.0,10545.0,13141.0,13250.5,3.74,19.942501,27.51,33.037498,38.470001,45.150002,96.196895,wa-western_2016,4340.5,6.613633155822754,5.236359596252441,3233.6728515625,0.7290170192718506,109.47569274902344,309.918701171875,4.8987998962402335,-3.953800201416016,2.6690499782562256,31.22695159912109,1.697350025177002
b00eb6ad,2009,3917,0.044932,0.044677,0.030891,0.10263,0.468215,0.26576500000000003,-0.95168,2.959131,19.0,21.0,16.0,10.0,15.0,75.0,0.2,19.540001,25.25,30.370001,35.49000200000001,39.720001,91.039061,lewis-county_2009,3815.0,4.601725101470947,3.724123477935791,2721.52294921875,0.6962170004844666,178.8116455078125,337.2030944824219,-6.580650329589844,4.849599838256836,-3.46970009803772,16.807100296020508,1.7121000289916992
b01a4298,2008,6201,0.353653,0.109176,0.002096,0.002903,0.003064,0.524109,-0.032123,1.1033,146.0,94.0,18.0,6.0,7.0,27.0,0.0,0.0,33.279999,42.369999,48.049999,52.610001,53.717142,or-south-coast_2008,5059.0,19.726318359375,8.449031829833983,2180.703125,0.4319300055503845,264.05340576171875,295.0664978027344,-0.5813000202178955,0.4007999897003174,-0.13920000195503235,20.693099975585934,1.7110999822616575
b0285e4e,2016,2017,0.034705,0.003471,0.019831,0.3882,0.406544,0.142291,-0.381721,3.346142,40.5,106.0,34.0,49.5,64.0,75.0,7.97,16.280001000000002,20.92,26.35,33.639999,39.68,96.182449,ne-wa_2016,3529.5,5.9313836097717285,4.506511688232422,2164.573486328125,0.6133959889411926,197.5176086425781,1255.39990234375,4.158149719238281,-2.4170498847961426,0.6094000339508057,19.577150344848636,1.8243499994277956
b032b3cc,2012,10925,0.440183,0.090709,0.068924,0.186819,0.158719,0.0035700000000000007,0.8157270000000001,2.1228599999999997,7.0,6.0,3.0,3.0,3.0,3.0,0.0,0.0,0.43,16.370001000000002,25.09,31.440001,46.910755,chehalis_2012,2940.5,7.234751224517822,4.946951389312744,1393.682373046875,0.4926570057868958,341.11322021484375,361.441162109375,-0.2519499957561493,0.6657500267028809,-0.1976500004529953,31.16545104980469,1.2404499053955078
b034c9dd,2012,4212,0.030389,0.068139,0.426163,0.27849,0.010684,0.0,0.402674,3.1114599999999997,88.0,81.0,65.0,64.0,62.0,-9999.0,0.3855,4.475,7.88,10.4625,16.15,24.41,90.147198,hoh-river_2012,1396.5,2.8879404067993164,2.923527956008911,716.76953125,0.5081149935722351,23.72620010375977,159.0137939453125,-1.6275500059127808,-0.24949997663497925,-1.8584001064300537,20.125999450683594,1.3981000185012815
b04b4a81,2008,3519,0.030691000000000006,0.035237,0.018187,0.171924,0.684001,0.03268,-1.452854,4.401403,13.5,14.5,13.0,14.0,19.0,109.0,0.7390000000000001,19.24,23.15,25.799999,29.320999,33.790001000000004,93.407218,or-south-coast_2008,2865.75439453125,2.98587703704834,2.340679883956909,2361.7900390625,0.8285959959030151,101.20994567871094,340.74664306640625,6.231750011444093,-2.130199909210205,4.953999996185303,29.487751007080078,1.6776000261306765
b070db21,2002,71,0.0,0.028169,0.0,0.8309860000000001,0.12676099999999998,0.0,-1.628701,6.971739,-9999.0,-9999.0,-9999.0,-9999.0,110.0,-9999.0,10.555,13.514999,16.059998999999998,17.994999,20.455,22.309999,97.183099,clark_2002,1856.7501220703125,1.9107569456100464,1.7656400203704834,1553.3116455078125,0.8106870055198669,158.4545440673828,511.61920166015625,3.1782000064849854,-1.1327500343322754,1.3413000106811523,20.741649627685547,1.4549499750137331
b070db21,2016,12794,0.06972,0.0048460000000000005,0.010005,0.167344,0.6945439999999999,0.047835,-1.6441459999999999,5.330285,3542.0,2254.0,1449.0,1610.0,2415.0,7889.0,0.0,19.8325,23.51,26.5,29.9335,33.900002,92.54338,wa-western_2016,3199.5,2.8541388511657715,3.014885902404785,2576.84912109375,0.8053529858589172,183.408203125,497.5987548828125,0.781499981880188,-0.1992499977350235,0.6822999715805054,18.10300064086914,1.437000036239624
b0764f45,2005,773,0.019405,0.002587,0.002587,0.216041,0.752911,0.006468000000000001,-2.279826,11.497002,634.0,-9999.0,-9999.0,-9999.0,939.0,871.0,15.706,20.110001,22.33,24.41,27.317999,30.860001,97.800776,lower-columbia_2005,2711.82421875,2.808276414871216,2.36256742477417,2182.646484375,0.7926900386810303,100.05490112304688,429.4956665039063,2.9793500900268555,-0.2377499938011169,1.7653000354766846,19.34294891357422,1.5353500843048096
b0764f45,2017,12987,0.054439,0.009856,0.001155,0.077847,0.786633,0.068915,-2.2326080000000004,7.9785710000000005,31.0,27.5,14.0,22.0,28.0,46.0,0.05,22.42,25.110001,27.375,30.51,35.299999,93.570494,southwest-state-lands_2017,3240.5,2.728362560272217,2.663381099700928,2689.84521484375,0.8140590190887451,310.5527038574219,411.9849853515625,-3.7387499809265137,1.2243000268936155,-1.847249984741211,23.27545166015625,1.4279000759124756
b084c76c,2014,10661,0.192665,0.042960000000000005,0.056467,0.339274,0.325673,0.0026260000000000003,-0.36844099999999996,1.707603,9.0,10.0,22.0,14.0,20.0,88.0,0.0,2.81,16.719998999999998,21.059999,25.870001,31.23,76.43748199999997,willapa-delivery2_2014,2706.5,3.199397563934326,2.542248487472534,2150.04736328125,0.7952010035514832,220.1063995361328,65.92814636230469,0.5319000482559204,-0.22179999947547915,0.4514999985694885,26.64995002746582,1.8629499673843384
b087a003,2002,181,0.044199,0.0,0.044199,0.082873,0.309392,0.453039,-1.105186,3.059732,50.0,-9999.0,45.0,35.0,60.0,95.0,2.24,21.459999,28.76,33.740002000000004,37.59,40.459999,95.58011,clark_2002,3672.629150390625,5.418248176574707,4.350482940673828,2706.58544921875,0.7287970185279846,213.53399658203125,539.247802734375,-0.7282500267028809,0.9848999977111816,0.5197499990463257,14.200201034545898,1.7344000339508057
b087a003,2014,18833,0.003823,0.00292,0.047682,0.041788,0.221154,0.641746,-1.3309879999999998,4.140391,164.0,176.0,165.5,159.0,160.0,200.0,5.156000000000001,26.799999,33.34,37.48,41.700001,46.880001,99.325652,bpa-i5_2014,4460.0,5.1139326095581055,3.6448030471801762,3547.71875,0.8036160469055176,208.7578430175781,530.6557006835939,-1.254899978637695,0.5170000195503235,-1.2213000059127808,13.067350387573242,1.817349910736084
b087a003,2017,14993,0.106583,0.032815,0.003602,0.027546,0.204696,0.610085,-1.1874930000000001,3.203516,35.0,35.0,20.0,31.0,21.0,36.0,0.0,25.370001,32.650002,37.810001,42.624001,47.259998,86.060161,southwest-state-lands_2017,4575.0,5.183418273925781,3.991521596908569,3605.90771484375,0.7942734956741333,221.22129821777344,527.8370361328125,-1.90845000743866,0.06755000352859497,-1.510800004005432,16.856300354003903,1.7696499824523926
b0afeb2e,2002,475,1.0,0.0,0.0,0.0,0.0,0.0,-1.#IND00,-1.#IND00,0.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,puget-sound-lowlands_2002,0.0,0.0,1.0,0.0,,113.8914031982422,162.80450439453125,-5.627950191497803,0.2284000068902969,-4.947850227355957,25.69045066833496,1.635200023651123
b0afeb2e,2011,4398,0.145293,0.186903,0.078217,0.186676,0.174852,0.153024,0.633112,2.179512,78.0,73.0,34.0,14.0,19.0,32.0,0.0,0.5825,11.219999,25.6875,39.1045,52.689999,66.780355,thurston_2011,4023.0,11.887417793273926,5.60191822052002,1308.928955078125,0.3252809941768646,131.650146484375,164.3857421875,-3.846449851989746,2.8571500778198238,-3.2642500400543213,19.56089973449707,1.776400089263916
b0b10b0a,2014,9389,0.34615,0.05762100000000001,0.226435,0.116945,0.0,0.0,0.854759,2.65408,420.0,84.0,61.0,58.0,66.5,-9999.0,0.0,0.0,2.68,6.65,12.256001,16.809998999999998,59.622963,colockum_2014,1466.5,4.5507025718688965,3.950604915618897,566.2291870117188,0.3888335227966309,69.78994750976561,1416.297119140625,-2.660249948501587,0.4836499691009522,-0.7680500149726868,13.361150741577148,1.6028499603271484
b0b1595e,2008,4584,0.018761,0.007853,0.127182,0.243455,0.175611,0.379581,0.066983,1.776686,11.0,103.0,75.5,74.0,89.0,66.0,3.8815,11.4575,23.825001,35.279999,44.777,50.169998,97.338569,or-south-coast_2008,4441.5,8.306857109069824,5.89622688293457,2145.2509765625,0.481211006641388,177.19749450683594,553.3505859375,1.5182000398635864,-1.3385000228881836,-0.09525000303983687,15.813799858093262,1.716099977493286
b0c3f7ea,2008,5284,0.072672,0.024413,0.0007570000000000001,0.030848,0.30393600000000004,0.564913,-1.610607,4.894866,36.0,41.0,14.0,11.5,12.0,82.0,0.0,26.129999,31.26,34.810001,39.52,44.799999,90.291446,or-south-coast_2008,3978.5,4.0975704193115225,3.1128249168396,3316.220947265625,0.8074560165405273,237.9286956787109,322.63031005859375,8.068099975585938,-6.331200122833253,3.737799882888794,28.79800033569336,1.807600021362305
b0cf4e45,2003,492,0.119919,0.044715,0.03252,0.412602,0.337398,0.01626,-0.506078,2.210569,0.0,81.5,122.5,0.0,61.0,67.5,0.0,11.245,16.84,21.977499,27.450001,31.780001,83.536585,lewis-county_2003,2649.3134765625,5.932931900024414,4.714332103729248,1650.0693359375,0.6189990043640137,18.32509994506836,880.3947143554688,-5.39900016784668,3.9261999130249023,-2.8326001167297363,31.57010078430176,1.2489999532699585
b10ae6f0,2012,8155,0.217535,0.138075,0.251747,0.249785,0.0,0.0,0.350975,1.716751,4.0,4.0,3.0,3.0,3.0,-9999.0,0.0,0.28,5.03,9.985,13.84,18.360001,64.438994,chehalis_2012,1572.0,4.5698652267456055,3.8795375823974614,793.3123779296875,0.4806250035762787,26.851749420166016,109.48585510253906,-4.662199974060059,3.375750064849853,-1.726449966430664,31.377349853515625,1.2349998950958252
b13b0e64,2015,21591,0.06863999999999999,0.052105,0.425177,0.269094,0.004771,0.0,0.312271,2.998023,4314.5,4834.0,5842.0,6513.0,5913.5,-9999.0,0.0,4.4,7.24,10.34,14.98,25.120001,87.925525,upper-umpqua_2015,1721.0,3.0819904804229736,2.8008923530578613,906.54931640625,0.5666804909706116,241.2913055419922,822.48828125,0.883899986743927,-0.08630000054836273,1.2285000085830688,35.28810119628906,1.7924000024795532
b1508b24,2012,9258,0.06178400000000001,0.074314,0.002916,0.023115,0.133506,0.672391,-1.21627,3.0357979999999998,4.0,4.0,4.0,3.0,4.0,4.0,0.0,26.790001,34.59,39.2075,42.941498,47.049999,86.390149,chehalis_2012,4544.0,10.14838981628418,7.042111396789551,3486.9814453125,0.7568440437316895,347.08319091796875,147.68695068359375,0.7386000156402588,-0.5003499984741211,0.32074999809265137,16.06035041809082,1.457949995994568
