TARGET_ECOREGION,TRAIN_ECOREGION,WEIGHTED,MODEL,METRIC,TARGET,SCORE
North Cascades,Cascades,unweighted,HistGradientBoostingRegressor,mape,TOTAL_COVER,0.2502512576513296
North Cascades,Cascades,unweighted,HistGradientBoostingRegressor,bias,TOTAL_COVER,6.9504445338159675
North Cascades,Cascades,unweighted,HistGradientBoostingRegressor,rel_bias,TOTAL_COVER,-0.11369442246144042
North Cascades,Cascades,weighted,HistGradientBoostingRegressor,rmse,TOTAL_COVER,20.006592658495105
North Cascades,Cascades,weighted,HistGradientBoostingRegressor,nrmse,TOTAL_COVER,0.32726511040583206
North Cascades,Cascades,weighted,HistGradientBoostingRegressor,mae,TOTAL_COVER,15.302441349229126
North Cascades,Cascades,weighted,HistGradientBoostingRegressor,mape,TOTAL_COVER,0.25031524573514946
North Cascades,Cascades,weighted,HistGradientBoostingRegressor,bias,TOTAL_COVER,5.551586603231271
North Cascades,Cascades,weighted,HistGradientBoostingRegressor,rel_bias,TOTAL_COVER,-0.09081209547506641
Northern Rockies,Cascades,unweighted,HistGradientBoostingRegressor,rmse,TOTAL_COVER,25.378071688073074
Northern Rockies,Cascades,unweighted,HistGradientBoostingRegressor,nrmse,TOTAL_COVER,0.6412446379427458
Northern Rockies,Cascades,unweighted,HistGradientBoostingRegressor,mae,TOTAL_COVER,21.34580368667037
Northern Rockies,Cascades,unweighted,HistGradientBoostingRegressor,mape,TOTAL_COVER,0.5393586370507716
Northern Rockies,Cascades,unweighted,HistGradientBoostingRegressor,bias,TOTAL_COVER,19.12757104744695
Northern Rockies,Cascades,unweighted,HistGradientBoostingRegressor,rel_bias,TOTAL_COVER,-0.48330907571707493
Northern Rockies,Cascades,weighted,HistGradientBoostingRegressor,rmse,TOTAL_COVER,23.852094791771055
Northern Rockies,Cascades,weighted,HistGradientBoostingRegressor,nrmse,TOTAL_COVER,0.6026867634751573
Northern Rockies,Cascades,weighted,HistGradientBoostingRegressor,mae,TOTAL_COVER,19.11891234227552
Northern Rockies,Cascades,weighted,HistGradientBoostingRegressor,mape,TOTAL_COVER,0.48309029044721874
Northern Rockies,Cascades,weighted,HistGradientBoostingRegressor,bias,TOTAL_COVER,14.405502381982254
Northern Rockies,Cascades,weighted,HistGradientBoostingRegressor,rel_bias,TOTAL_COVER,-0.3639934220715002
Puget Lowland,Cascades,unweighted,HistGradientBoostingRegressor,rmse,TOTAL_COVER,16.13605609875866
Puget Lowland,Cascades,unweighted,HistGradientBoostingRegressor,nrmse,TOTAL_COVER,0.23987058381826232
Puget Lowland,Cascades,unweighted,HistGradientBoostingRegressor,mae,TOTAL_COVER,12.423123233774682
Puget Lowland,Cascades,unweighted,HistGradientBoostingRegressor,mape,TOTAL_COVER,0.18467597067668828
Puget Lowland,Cascades,unweighted,HistGradientBoostingRegressor,bias,TOTAL_COVER,-1.4894627749430396
Puget Lowland,Cascades,unweighted,HistGradientBoostingRegressor,rel_bias,TOTAL_COVER,0.02214161274691163
Puget Lowland,Cascades,weighted,HistGradientBoostingRegressor,rmse,TOTAL_COVER,17.572291325027496
Puget Lowland,Cascades,weighted,HistGradientBoostingRegressor,nrmse,TOTAL_COVER,0.26122094230220205
Puget Lowland,Cascades,weighted,HistGradientBoostingRegressor,mae,TOTAL_COVER,13.885549308644865
Puget Lowland,Cascades,weighted,HistGradientBoostingRegressor,mape,TOTAL_COVER,0.2064156692884914
Puget Lowland,Cascades,weighted,HistGradientBoostingRegressor,bias,TOTAL_COVER,-3.4660732723400525
Puget Lowland,Cascades,weighted,HistGradientBoostingRegressor,rel_bias,TOTAL_COVER,0.05152492122638587
Willamette Valley,Cascades,unweighted,HistGradientBoostingRegressor,rmse,TOTAL_COVER,13.251996358675063
Willamette Valley,Cascades,unweighted,HistGradientBoostingRegressor,nrmse,TOTAL_COVER,0.20475596242293484
Willamette Valley,Cascades,unweighted,HistGradientBoostingRegressor,mae,TOTAL_COVER,9.318087164956523
Willamette Valley,Cascades,unweighted,HistGradientBoostingRegressor,mape,TOTAL_COVER,0.1439733194729179
Willamette Valley,Cascades,unweighted,HistGradientBoostingRegressor,bias,TOTAL_COVER,-4.566476596559088
Willamette Valley,Cascades,unweighted,HistGradientBoostingRegressor,rel_bias,TOTAL_COVER,0.07055641166081235
Willamette Valley,Cascades,weighted,HistGradientBoostingRegressor,rmse,TOTAL_COVER,14.608521941980722
Willamette Valley,Cascades,weighted,HistGradientBoostingRegressor,nrmse,TOTAL_COVER,0.22571557438202336
Willamette Valley,Cascades,weighted,HistGradientBoostingRegressor,mae,TOTAL_COVER,10.815485883049599
Willamette Valley,Cascades,weighted,HistGradientBoostingRegressor,mape,TOTAL_COVER,0.16710955550525788
Willamette Valley,Cascades,weighted,HistGradientBoostingRegressor,bias,TOTAL_COVER,-4.738854421570665
Willamette Valley,Cascades,weighted,HistGradientBoostingRegressor,rel_bias,TOTAL_COVER,0.07321981319710334
Blue Mountains,Coast Range,unweighted,HistGradientBoostingRegressor,rmse,TOTAL_COVER,14.072476583593497
Blue Mountains,Coast Range,unweighted,HistGradientBoostingRegressor,nrmse,TOTAL_COVER,0.5291878381017053
Blue Mountains,Coast Range,unweighted,HistGradientBoostingRegressor,mae,TOTAL_COVER,11.98804821933888
Blue Mountains,Coast Range,unweighted,HistGradientBoostingRegressor,mape,TOTAL_COVER,0.4508040416743033
Blue Mountains,Coast Range,unweighted,HistGradientBoostingRegressor,bias,TOTAL_COVER,10.15545256284238
Blue Mountains,Coast Range,unweighted,HistGradientBoostingRegressor,rel_bias,TOTAL_COVER,-0.3818902774327914
Blue Mountains,Coast Range,weighted,HistGradientBoostingRegressor,rmse,TOTAL_COVER,17.03663620563701
Blue Mountains,Coast Range,weighted,HistGradientBoostingRegressor,nrmse,TOTAL_COVER,0.6406534506298039
Blue Mountains,Coast Range,weighted,HistGradientBoostingRegressor,mae,TOTAL_COVER,14.383701088363416
Blue Mountains,Coast Range,weighted,HistGradientBoostingRegressor,mape,TOTAL_COVER,0.5408912665540561
Blue Mountains,Coast Range,weighted,HistGradientBoostingRegressor,bias,TOTAL_COVER,11.257690004564886
Blue Mountains,Coast Range,weighted,HistGradientBoostingRegressor,rel_bias,TOTAL_COVER,-0.42333931772040656
Cascades,Coast Range,unweighted,HistGradientBoostingRegressor,rmse,TOTAL_COVER,16.59863073382183
Cascades,Coast Range,unweighted,HistGradientBoostingRegressor,nrmse,TOTAL_COVER,0.26430359152089655
Cascades,Coast Range,unweighted,HistGradientBoostingRegressor,mae,TOTAL_COVER,12.854411221538145
Cascades,Coast Range,unweighted,HistGradientBoostingRegressor,mape,TOTAL_COVER,0.20468357343574572
Cascades,Coast Range,unweighted,HistGradientBoostingRegressor,bias,TOTAL_COVER,-0.16273711381953923
Cascades,Coast Range,unweighted,HistGradientBoostingRegressor,rel_bias,TOTAL_COVER,0.002591298303215258
Cascades,Coast Range,weighted,HistGradientBoostingRegressor,rmse,TOTAL_COVER,17.10524323252832
Cascades,Coast Range,weighted,HistGradientBoostingRegressor,nrmse,TOTAL_COVER,0.2723704920420741
Cascades,Coast Range,weighted,HistGradientBoostingRegressor,mae,TOTAL_COVER,13.19107060858863
Cascades,Coast Range,weighted,HistGradientBoostingRegressor,mape,TOTAL_COVER,0.21004427375757156
Cascades,Coast Range,weighted,HistGradientBoostingRegressor,bias,TOTAL_COVER,0.7099325153729066
Cascades,Coast Range,weighted,HistGradientBoostingRegressor,rel_bias,TOTAL_COVER,-0.011304409174437955
Eastern Cascades,Coast Range,unweighted,HistGradientBoostingRegressor,rmse,TOTAL_COVER,16.966780716129527
Eastern Cascades,Coast Range,unweighted,HistGradientBoostingRegressor,nrmse,TOTAL_COVER,0.3934266258080296
Eastern Cascades,Coast Range,unweighted,HistGradientBoostingRegressor,mae,TOTAL_COVER,13.83377163183069
Eastern Cascades,Coast Range,unweighted,HistGradientBoostingRegressor,mape,TOTAL_COVER,0.3207782422823433
Eastern Cascades,Coast Range,unweighted,HistGradientBoostingRegressor,bias,TOTAL_COVER,7.955087336083519
Eastern Cascades,Coast Range,unweighted,HistGradientBoostingRegressor,rel_bias,TOTAL_COVER,-0.18446299395313248
Eastern Cascades,Coast Range,weighted,HistGradientBoostingRegressor,rmse,TOTAL_COVER,16.171592411160823
Eastern Cascades,Coast Range,weighted,HistGradientBoostingRegressor,nrmse,TOTAL_COVER,0.3749877565292846
Eastern Cascades,Coast Range,weighted,HistGradientBoostingRegressor,mae,TOTAL_COVER,12.398215577054962
Eastern Cascades,Coast Range,weighted,HistGradientBoostingRegressor,mape,TOTAL_COVER,0.28749049110325336
Eastern Cascades,Coast Range,weighted,HistGradientBoostingRegressor,bias,TOTAL_COVER,4.192182469232097
Eastern Cascades,Coast Range,weighted,HistGradientBoostingRegressor,rel_bias,TOTAL_COVER,-0.09720855306826885
Klamath Mountains,Coast Range,unweighted,HistGradientBoostingRegressor,rmse,TOTAL_COVER,17.185881628469776
Klamath Mountains,Coast Range,unweighted,HistGradientBoostingRegressor,nrmse,TOTAL_COVER,0.3378964462673637
Klamath Mountains,Coast Range,unweighted,HistGradientBoostingRegressor,mae,TOTAL_COVER,13.757732878605884
Klamath Mountains,Coast Range,unweighted,HistGradientBoostingRegressor,mape,TOTAL_COVER,0.27049465071816126
Klamath Mountains,Coast Range,unweighted,HistGradientBoostingRegressor,bias,TOTAL_COVER,6.477793074459985
Klamath Mountains,Coast Range,unweighted,HistGradientBoostingRegressor,rel_bias,TOTAL_COVER,-0.1273617092700912
Klamath Mountains,Coast Range,weighted,HistGradientBoostingRegressor,rmse,TOTAL_COVER,16.81990705624009
Klamath Mountains,Coast Range,weighted,HistGradientBoostingRegressor,nrmse,TOTAL_COVER,0.3307009173993088
Klamath Mountains,Coast Range,weighted,HistGradientBoostingRegressor,mae,TOTAL_COVER,12.382822653788175
Klamath Mountains,Coast Range,weighted,HistGradientBoostingRegressor,mape,TOTAL_COVER,0.24346215457126838
Klamath Mountains,Coast Range,weighted,HistGradientBoostingRegressor,bias,TOTAL_COVER,3.0505711732908836
Klamath Mountains,Coast Range,weighted,HistGradientBoostingRegressor,rel_bias,TOTAL_COVER,-0.05997813675343182
North Cascades,Coast Range,unweighted,HistGradientBoostingRegressor,rmse,TOTAL_COVER,16.95092035891819
North Cascades,Coast Range,unweighted,HistGradientBoostingRegressor,nrmse,TOTAL_COVER,0.2772808402427436
North Cascades,Coast Range,unweighted,HistGradientBoostingRegressor,mae,TOTAL_COVER,13.586008186892718
North Cascades,Coast Range,unweighted,HistGradientBoostingRegressor,mape,TOTAL_COVER,0.22223806647905375
North Cascades,Coast Range,unweighted,HistGradientBoostingRegressor,bias,TOTAL_COVER,3.6740294464247127
North Cascades,Coast Range,unweighted,HistGradientBoostingRegressor,rel_bias,TOTAL_COVER,-0.06009927192214373
North Cascades,Coast Range,weighted,HistGradientBoostingRegressor,rmse,TOTAL_COVER,16.9354921016898
North Cascades,Coast Range,weighted,HistGradientBoostingRegressor,nrmse,TOTAL_COVER,0.27702846691803984
North Cascades,Coast Range,weighted,HistGradientBoostingRegressor,mae,TOTAL_COVER,13.115313033541629
North Cascades,Coast Range,weighted,HistGradientBoostingRegressor,mape,TOTAL_COVER,0.21453849944340836
North Cascades,Coast Range,weighted,HistGradientBoostingRegressor,bias,TOTAL_COVER,2.964910737328739
North Cascades,Coast Range,weighted,HistGradientBoostingRegressor,rel_bias,TOTAL_COVER,-0.04849960492314605
Northern Rockies,Coast Range,unweighted,HistGradientBoostingRegressor,rmse,TOTAL_COVER,19.925171242280975
Northern Rockies,Coast Range,unweighted,HistGradientBoostingRegressor,nrmse,TOTAL_COVER,0.5034625710041017
Northern Rockies,Coast Range,unweighted,HistGradientBoostingRegressor,mae,TOTAL_COVER,16.437493323291946
Northern Rockies,Coast Range,unweighted,HistGradientBoostingRegressor,mape,TOTAL_COVER,0.4153370903958136
Northern Rockies,Coast Range,unweighted,HistGradientBoostingRegressor,bias,TOTAL_COVER,12.613419710391375
Northern Rockies,Coast Range,unweighted,HistGradientBoostingRegressor,rel_bias,TOTAL_COVER,-0.31871167576577775
Northern Rockies,Coast Range,weighted,HistGradientBoostingRegressor,rmse,TOTAL_COVER,20.66337760785216
Northern Rockies,Coast Range,weighted,HistGradientBoostingRegressor,nrmse,TOTAL_COVER,0.5221153228536519
Northern Rockies,Coast Range,weighted,HistGradientBoostingRegressor,mae,TOTAL_COVER,17.098372598341147
Northern Rockies,Coast Range,weighted,HistGradientBoostingRegressor,mape,TOTAL_COVER,0.43203596715294545
Northern Rockies,Coast Range,weighted,HistGradientBoostingRegressor,bias,TOTAL_COVER,13.190811242546694
Northern Rockies,Coast Range,weighted,HistGradientBoostingRegressor,rel_bias,TOTAL_COVER,-0.3333010121243062
Puget Lowland,Coast Range,unweighted,HistGradientBoostingRegressor,rmse,TOTAL_COVER,14.592696605994508
Puget Lowland,Coast Range,unweighted,HistGradientBoostingRegressor,nrmse,TOTAL_COVER,0.21692776927268856
Puget Lowland,Coast Range,unweighted,HistGradientBoostingRegressor,mae,TOTAL_COVER,11.554927069748924
Puget Lowland,Coast Range,unweighted,HistGradientBoostingRegressor,mape,TOTAL_COVER,0.17176979834690473
Puget Lowland,Coast Range,unweighted,HistGradientBoostingRegressor,bias,TOTAL_COVER,-0.7457881245415167
Puget Lowland,Coast Range,unweighted,HistGradientBoostingRegressor,rel_bias,TOTAL_COVER,0.011086515301112683
Puget Lowland,Coast Range,weighted,HistGradientBoostingRegressor,rmse,TOTAL_COVER,15.407891983970954
Puget Lowland,Coast Range,weighted,HistGradientBoostingRegressor,nrmse,TOTAL_COVER,0.22904605827988914
Puget Lowland,Coast Range,weighted,HistGradientBoostingRegressor,mae,TOTAL_COVER,12.007982968803491
Puget Lowland,Coast Range,weighted,HistGradientBoostingRegressor,mape,TOTAL_COVER,0.17850470199023596
Puget Lowland,Coast Range,weighted,HistGradientBoostingRegressor,bias,TOTAL_COVER,-0.7917116170556403
Puget Lowland,Coast Range,weighted,HistGradientBoostingRegressor,rel_bias,TOTAL_COVER,0.01176919109827875
Willamette Valley,Coast Range,unweighted,HistGradientBoostingRegressor,rmse,TOTAL_COVER,12.095320590968663
Willamette Valley,Coast Range,unweighted,HistGradientBoostingRegressor,nrmse,TOTAL_COVER,0.18688422041381691
Willamette Valley,Coast Range,unweighted,HistGradientBoostingRegressor,mae,TOTAL_COVER,9.08410228236249
Willamette Valley,Coast Range,unweighted,HistGradientBoostingRegressor,mape,TOTAL_COVER,0.14035803023413118
Willamette Valley,Coast Range,unweighted,HistGradientBoostingRegressor,bias,TOTAL_COVER,-0.7578045781150524
Willamette Valley,Coast Range,unweighted,HistGradientBoostingRegressor,rel_bias,TOTAL_COVER,0.011708802320857798
Willamette Valley,Coast Range,weighted,HistGradientBoostingRegressor,rmse,TOTAL_COVER,12.883756120568162
Willamette Valley,Coast Range,weighted,HistGradientBoostingRegressor,nrmse,TOTAL_COVER,0.19906630010220297
Willamette Valley,Coast Range,weighted,HistGradientBoostingRegressor,mae,TOTAL_COVER,9.598611182043301
Willamette Valley,Coast Range,weighted,HistGradientBoostingRegressor,mape,TOTAL_COVER,0.14830768265463956
Willamette Valley,Coast Range,weighted,HistGradientBoostingRegressor,bias,TOTAL_COVER,-0.3173999777754615
Willamette Valley,Coast Range,weighted,HistGradientBoostingRegressor,rel_bias,TOTAL_COVER,0.004904131888014676
Blue Mountains,Eastern Cascades,unweighted,HistGradientBoostingRegressor,rmse,TOTAL_COVER,8.709963977343744
Blue Mountains,Eastern Cascades,unweighted,HistGradientBoostingRegressor,nrmse,TOTAL_COVER,0.3275334643290823
Blue Mountains,Eastern Cascades,unweighted,HistGradientBoostingRegressor,mae,TOTAL_COVER,7.0695494564817825
Blue Mountains,Eastern Cascades,unweighted,HistGradientBoostingRegressor,mape,TOTAL_COVER,0.26584656730502526
Blue Mountains,Eastern Cascades,unweighted,HistGradientBoostingRegressor,bias,TOTAL_COVER,-0.9490757091922546
Blue Mountains,Eastern Cascades,unweighted,HistGradientBoostingRegressor,rel_bias,TOTAL_COVER,0.03568947652951375
Blue Mountains,Eastern Cascades,weighted,HistGradientBoostingRegressor,rmse,TOTAL_COVER,9.568577145955574
Blue Mountains,Eastern Cascades,weighted,HistGradientBoostingRegressor,nrmse,TOTAL_COVER,0.35982114615710376
Blue Mountains,Eastern Cascades,weighted,HistGradientBoostingRegressor,mae,TOTAL_COVER,7.790724829472976
Blue Mountains,Eastern Cascades,weighted,HistGradientBoostingRegressor,mape,TOTAL_COVER,0.2929659754815743
Blue Mountains,Eastern Cascades,weighted,HistGradientBoostingRegressor,bias,TOTAL_COVER,-2.064029371502284
Blue Mountains,Eastern Cascades,weighted,HistGradientBoostingRegressor,rel_bias,TOTAL_COVER,0.0776167033851834
Cascades,Eastern Cascades,unweighted,HistGradientBoostingRegressor,rmse,TOTAL_COVER,18.490831305710596
Cascades,Eastern Cascades,unweighted,HistGradientBoostingRegressor,nrmse,TOTAL_COVER,0.2944335109731708
Cascades,Eastern Cascades,unweighted,HistGradientBoostingRegressor,mae,TOTAL_COVER,14.384724051476995
Cascades,Eastern Cascades,unweighted,HistGradientBoostingRegressor,mape,TOTAL_COVER,0.22905107600806282
Cascades,Eastern Cascades,unweighted,HistGradientBoostingRegressor,bias,TOTAL_COVER,-2.417345039021669
Cascades,Eastern Cascades,unweighted,HistGradientBoostingRegressor,rel_bias,TOTAL_COVER,0.038491908519705915
Cascades,Eastern Cascades,weighted,HistGradientBoostingRegressor,rmse,TOTAL_COVER,18.63041194724731
Cascades,Eastern Cascades,weighted,HistGradientBoostingRegressor,nrmse,TOTAL_COVER,0.29665608375381425
Cascades,Eastern Cascades,weighted,HistGradientBoostingRegressor,mae,TOTAL_COVER,14.588688555581985
Cascades,Eastern Cascades,weighted,HistGradientBoostingRegressor,mape,TOTAL_COVER,0.232298846974368
Cascades,Eastern Cascades,weighted,HistGradientBoostingRegressor,bias,TOTAL_COVER,-3.0985168054148042
Cascades,Eastern Cascades,weighted,HistGradientBoostingRegressor,rel_bias,TOTAL_COVER,0.04933835406014993
Coast Range,Eastern Cascades,unweighted,HistGradientBoostingRegressor,rmse,TOTAL_COVER,16.502867736858526
Coast Range,Eastern Cascades,unweighted,HistGradientBoostingRegressor,nrmse,TOTAL_COVER,0.23967704605297
Coast Range,Eastern Cascades,unweighted,HistGradientBoostingRegressor,mae,TOTAL_COVER,13.103102393524061
Coast Range,Eastern Cascades,unweighted,HistGradientBoostingRegressor,mape,TOTAL_COVER,0.19030103893974937
Coast Range,Eastern Cascades,unweighted,HistGradientBoostingRegressor,bias,TOTAL_COVER,-7.1115682532721065
Coast Range,Eastern Cascades,unweighted,HistGradientBoostingRegressor,rel_bias,TOTAL_COVER,0.10328384732439246
Coast Range,Eastern Cascades,weighted,HistGradientBoostingRegressor,rmse,TOTAL_COVER,16.075825670341988
Coast Range,Eastern Cascades,weighted,HistGradientBoostingRegressor,nrmse,TOTAL_COVER,0.23347496150166258
Coast Range,Eastern Cascades,weighted,HistGradientBoostingRegressor,mae,TOTAL_COVER,12.503118372308107
Coast Range,Eastern Cascades,weighted,HistGradientBoostingRegressor,mape,TOTAL_COVER,0.18158725657313407
Coast Range,Eastern Cascades,weighted,HistGradientBoostingRegressor,bias,TOTAL_COVER,-4.94219685577678
Coast Range,Eastern Cascades,weighted,HistGradientBoostingRegressor,rel_bias,TOTAL_COVER,0.0717772912134083
Klamath Mountains,Eastern Cascades,unweighted,HistGradientBoostingRegressor,rmse,TOTAL_COVER,15.419240323405836
Klamath Mountains,Eastern Cascades,unweighted,HistGradientBoostingRegressor,nrmse,TOTAL_COVER,0.3031620153132158
Klamath Mountains,Eastern Cascades,unweighted,HistGradientBoostingRegressor,mae,TOTAL_COVER,11.593189693141264
Klamath Mountains,Eastern Cascades,unweighted,HistGradientBoostingRegressor,mape,TOTAL_COVER,0.22793695912152379
Klamath Mountains,Eastern Cascades,unweighted,HistGradientBoostingRegressor,bias,TOTAL_COVER,2.781884709544637
Klamath Mountains,Eastern Cascades,unweighted,HistGradientBoostingRegressor,rel_bias,TOTAL_COVER,-0.05469541671481572
Klamath Mountains,Eastern Cascades,weighted,HistGradientBoostingRegressor,rmse,TOTAL_COVER,15.94174467951982
